,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
30769200,2.9185832,4.8369045,4.766362,4.2612057,3.428821,5.1671915,3.3053677,2.9765117,36.284153,30.555178,76.42851,30.517221,91.14502,28.678028,64.6418,28.560139,72.91106,33.08694,32.186935,0.09381909,0.093837276,0.0,0.0,0.0,0.0,0.04826898,0.0,0.0,0.031690776,0.0,0.08246823,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30772800,3.1605172,5.4641967,4.5920286,3.990636,3.102469,5.499999,4.5149403,2.9770513,36.90648,33.50363,76.34025,33.50363,69.542305,29.651928,64.35365,29.547459,80.53994,35.77272,34.872723,0.0926449,0.092662744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029689739,0.0,0.06630387,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30776400,3.7733915,5.4999757,4.4242435,3.2988086,2.7881813,5.3471527,4.1365542,2.9790418,39.22656,30.499975,72.73535,30.499975,63.92863,34.797703,62.445225,34.797703,57.871994,43.591454,31.689976,0.088219374,0.08823597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30780000,4.294969,5.0859733,4.0702744,3.2559276,2.1364536,4.9973226,2.511202,2.9762094,35.939922,27.985296,61.22093,27.94247,82.246185,28.736254,56.217194,28.603395,65.27404,39.717236,29.371048,0.0944663,0.09448468,0.0,0.0,0.0,0.0,0.051518306,0.0,0.0,0.033803545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30783600,4.327981,4.538695,3.3815906,2.2728527,1.4546998,4.7967954,1.4109066,2.9751863,34.779648,27.304092,52.835655,27.258537,77.88467,19.884947,77.60941,19.759188,60.10398,38.488277,28.70232,0.09663631,0.09665532,0.0,0.0,0.0,0.0,0.053266466,0.037376553,0.0,0.032816727,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
30787200,4.0813074,3.542528,3.032998,1.3466301,0.9775754,4.8094273,0.41023272,2.9758096,35.48487,19.817461,80.789,19.84219,97.15649,15.072352,76.79945,14.76924,75.36079,38.963932,21.920269,0.09531947,0.09533809,0.0,0.035651017,0.0,0.037377484,0.037353557,0.035205334,0.0,0.026404463,0.02636523,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30790800,3.9584405,2.3708227,3.2172844,1.1573393,0.8128506,5.100042,0.3858993,2.976791,36.605865,19.529636,84.35759,19.54969,99.151596,16.793884,78.8914,16.512943,79.87021,39.9068,21.538559,0.09321275,0.09323076,0.0,0.033364296,0.0,0.035433408,0.035409804,0.034983907,0.0,0.025343992,0.025305465,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30794400,4.0278735,1.2670388,3.5720441,1.7186911,1.0707791,5.499999,1.3927215,2.977586,37.522095,19.152733,86.575455,19.171373,100.76929,19.652607,81.34141,19.436268,90.46862,40.885273,21.086027,0.09147817,0.09149568,0.0,0.03171829,0.0,0.033590466,0.03356719,0.035199158,0.0,0.022010619,0.021974431,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30798000,4.0942416,0.51952636,4.015422,2.695906,1.5559123,5.499999,3.0734005,2.97607,35.78103,24.97001,91.88203,24.990349,106.582085,22.66614,84.11099,22.564077,74.72072,28.301628,27.401628,0.094764516,0.09478298,0.0,0.032050043,0.0,0.0335963,0.033573017,0.035302397,0.0,0.029317979,0.0,0.11446952,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
30801600,3.9467204,0.74772173,4.5838428,3.7741098,2.2640643,5.499999,4.1799746,2.97607,35.779636,25.903633,92.212,25.959215,88.08157,22.751898,84.510994,22.652514,76.09933,28.9818,28.0818,0.09476714,0.09478559,0.0,0.03243763,0.0,0.0,0.047448076,0.03512051,0.0,0.028900603,0.0,0.10965816,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30805200,3.8754783,1.065093,5.1424227,4.4720116,2.9935734,5.3863688,4.282108,2.9762187,35.9512,26.205736,92.45587,26.261658,88.56285,28.272188,87.14703,28.272188,60.19588,29.28009,28.380089,0.09444514,0.09446351,0.0,0.03247411,0.0,0.0,0.047348112,0.036712926,0.0,0.0,0.0,0.109217696,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
30808800,3.9694214,1.877876,5.127605,3.6205006,3.7428577,5.1220965,3.1374059,2.976679,36.47588,31.325167,75.827225,31.325167,67.75051,28.697405,87.89649,28.697405,59.416004,33.677216,32.777218,0.0934579,0.09347599,0.0,0.0,0.0,0.0,0.0,0.036534287,0.0,0.0,0.0,0.08142918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30812400,4.1190724,2.6297557,4.889582,3.2396867,3.7192035,5.0991583,2.8721848,2.9760978,35.811214,28.860886,73.478195,28.820381,86.177376,28.854557,63.34991,28.729216,69.29052,31.47715,30.577147,0.09470791,0.09472637,0.0,0.0,0.0,0.0,0.04999191,0.0,0.0,0.032757405,0.0,0.093890876,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30816000,4.1138263,3.0957458,4.5481057,3.5618718,3.067262,5.3670583,3.204918,2.9756885,35.346832,29.042604,69.86156,29.001007,84.92817,28.501863,61.18207,28.374708,68.0013,31.636244,30.736244,0.09557775,0.09559645,0.0,0.0,0.0,0.0,0.05071537,0.0,0.0,0.033013098,0.0,0.08970612,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30819600,4.0289617,3.5063534,4.0844502,3.461822,2.2023752,5.499999,3.0910459,2.9747164,34.2488,28.998152,61.453053,28.954926,82.72669,27.483995,56.122616,27.35531,66.20463,31.548407,30.648407,0.09762335,0.09764265,0.0,0.0,0.0,0.0,0.05177686,0.0,0.0,0.0332315,0.0,0.08153512,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30823200,3.7429097,3.7888153,3.401701,2.5009596,1.4469049,5.2637343,2.0117257,2.9732516,32.61442,28.71034,52.646065,28.664307,78.634384,17.736404,76.91666,17.614933,60.15197,31.187141,30.28714,0.10064014,0.10066034,0.0,0.0,0.0,0.0,0.053568892,0.03658255,0.0,0.032207455,0.0,0.06575603,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30826800,3.2507489,3.5356028,3.0526712,1.5584683,0.96169734,5.087708,0.6117739,2.9734375,32.822514,26.345053,82.4161,26.376665,101.04324,12.749783,75.880875,12.459777,74.69382,29.697784,28.797785,0.10025786,0.10027794,0.0,0.038333483,0.0,0.039443374,0.039419103,0.0343811,0.0,0.025782099,0.02574328,0.077641,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30830400,2.815157,3.1157308,3.2991214,1.5026486,0.74387807,5.3554497,0.5312207,2.9745166,34.023388,26.672628,86.72744,26.699537,103.779724,14.889238,78.16233,14.618924,79.27926,29.97961,29.079609,0.098041385,0.09806081,0.0,0.03617027,0.0,0.037567515,0.03754355,0.034290306,0.0,0.024821976,0.024783805,0.0858543,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30834000,2.544062,2.8509376,3.7167144,2.211275,0.9919932,5.499999,1.6928707,2.9750001,34.567337,26.772291,89.53834,26.797625,105.968094,17.177517,80.23895,16.96445,88.36943,30.028593,29.128593,0.097031504,0.09705063,0.0,0.034608703,0.0,0.0358179,0.03579423,0.034396663,0.0,0.021830086,0.021794029,0.08987178,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30837600,2.3736024,2.6820548,4.21527,3.2773216,1.4528116,5.499999,3.1152675,2.9755118,35.147842,26.867022,92.401825,26.890814,108.1695,21.48451,83.49499,21.385735,75.12127,30.071087,29.171083,0.09594962,0.095968425,0.0,0.032925375,0.0,0.033898283,0.03387495,0.034974754,0.0,0.028804645,0.0,0.09400882,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
30841200,2.3353863,2.776649,4.7878304,4.107699,2.148583,5.499999,4.292126,2.975749,35.415695,27.421474,94.197784,27.475927,90.147675,21.949036,84.8708,21.855227,77.945786,30.374147,29.474148,0.095448926,0.09546759,0.0,0.032137398,0.0,0.0,0.04714104,0.03443934,0.0,0.0280122,0.0,0.0932746,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30844800,2.456681,3.1937864,5.270815,4.1137915,2.9729142,5.3750114,4.2762012,2.9764652,36.23425,31.777014,76.98242,31.777014,69.649315,27.822155,87.812515,27.822155,61.19542,34.07815,33.17815,0.09391301,0.09393123,0.0,0.0,0.0,0.0,0.0,0.036094397,0.0,0.0,0.0,0.07246462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30848400,2.676263,3.9629998,5.100211,3.4327168,3.8271875,5.1775165,3.4605396,2.9766605,36.454643,32.35142,76.8389,32.35142,69.11268,28.164543,88.29383,28.164543,60.49791,34.641075,33.741074,0.09349793,0.09351603,0.0,0.0,0.0,0.0,0.0,0.03601648,0.0,0.0,0.0,0.070309125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30852000,2.9983783,4.615825,4.9319053,3.3400712,3.7373605,4.9451866,2.6918702,2.9768605,36.686527,30.58232,76.70092,30.543936,90.62652,31.791416,64.95388,31.791416,59.718517,33.148075,32.248077,0.09306049,0.09307846,0.0,0.0,0.0,0.0,0.048562516,0.0,0.0,0.0,0.0,0.08764655,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30855600,3.2110164,4.997969,4.7656736,4.2791114,3.411343,5.2031336,3.371531,2.9766326,36.425743,30.731335,76.46408,30.693415,91.37579,28.95678,64.58464,28.83895,73.21954,33.264576,32.36457,0.09355248,0.09357059,0.0,0.0,0.0,0.0,0.04824003,0.0,0.0,0.031682845,0.0,0.082746685,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30859200,3.499199,5.500092,4.5939727,3.9762928,3.0792332,5.499999,4.666224,2.9795349,39.810383,30.500092,76.22874,30.500092,69.71834,32.39555,64.25847,32.287895,81.72489,43.872963,31.690092,0.08709328,0.08710954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030175172,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30862800,4.1316347,5.500092,4.4181504,3.337811,2.7456815,5.3318605,4.0441413,2.9791954,39.406223,30.500092,72.91485,30.500092,63.9335,35.09571,62.425896,35.09571,57.660168,43.85824,31.690092,0.087873384,0.08788988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30866400,4.551009,5.1013956,4.0718927,3.2414634,2.0980186,5.0092106,2.5343263,2.990511,24.613516,28.00079,61.4247,27.957968,82.26363,27.955715,55.882072,27.824192,65.19119,37.587776,29.386536,0.11501771,0.0,0.0,0.0,0.0,0.0,0.051517367,0.0,0.0,0.033619646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30870000,4.2384233,4.554136,3.3885949,2.2629557,1.4283758,4.8024416,1.4233987,2.989762,21.84323,27.318863,52.679768,27.273294,77.88093,17.44857,76.7266,17.326488,59.55288,34.670708,28.717157,0.11983417,0.0,0.0,0.0,0.0,0.0,0.05327503,0.03652879,0.0,0.03229478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
30873600,3.6633935,3.5582664,3.0310726,1.3331333,0.9154025,4.7713833,0.34966898,2.9899108,22.384918,19.81375,80.75929,19.838314,97.07947,12.90082,75.9439,12.608014,74.49288,34.966637,21.918447,0.118897885,0.0,0.0,0.03566587,0.0,0.03743701,0.037413068,0.0344341,0.0,0.025916174,0.025877263,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30877200,3.2113607,2.3851428,3.2106059,1.1497864,0.7121498,5.039562,0.2544748,2.9903622,24.052536,19.556625,84.49931,19.576336,99.188675,15.280549,78.27951,15.006515,79.212296,36.418373,21.564016,0.11599878,0.0,0.0,0.033293486,0.0,0.035424143,0.03540054,0.03445389,0.0,0.02500582,0.024967521,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30880800,2.956167,1.2805264,3.5711884,1.717175,0.9456239,5.499999,1.2116908,2.9905574,24.778883,19.132948,86.33203,19.152147,100.69824,17.82812,80.51473,17.616295,89.162224,37.007187,21.070028,0.11472797,0.0,0.0,0.031863984,0.0,0.03364116,0.033617873,0.03461729,0.0,0.021761373,0.021725366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30884400,2.7311993,0.45145607,4.004064,2.6711912,1.3996799,5.499999,2.9252512,2.989962,22.578226,24.655685,91.4018,24.677448,106.500916,17.158417,81.5682,16.976748,91.863205,27.817081,26.917082,0.118563145,0.0,0.0,0.032157056,0.0,0.03337319,0.033349946,0.033577092,0.0,0.020030417,0.019995712,0.09158829,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30888000,2.3497853,0.4699852,4.5590167,3.7713845,2.060607,5.499999,4.059824,2.9899807,22.637749,25.070837,91.83594,25.125574,88.1062,20.025301,83.37257,19.92906,74.86966,28.006506,27.106506,0.11846005,0.0,0.0,0.032144617,0.0,0.0,0.04696669,0.034188695,0.0,0.028402863,0.0,0.09096154,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30891600,2.0126338,0.60580015,5.109634,4.4904943,2.7543879,5.426264,4.4595485,2.9901063,23.100307,25.269886,92.18579,25.324278,88.50208,25.631987,85.81834,25.631987,60.599094,28.220108,27.320108,0.11765734,0.0,0.0,0.032047406,0.0,0.0,0.04685435,0.035984434,0.0,0.0,0.0,0.09354867,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
30895200,1.8438673,1.272885,5.146283,3.6168916,3.4721394,5.1810603,3.395818,2.9902225,23.527843,29.376692,76.11124,29.376692,67.84234,26.082071,86.47446,26.082071,59.709213,31.649578,30.749577,0.116913706,0.0,0.0,0.0,0.0,0.0,0.0,0.03586846,0.0,0.0,0.0,0.06705607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30898800,1.70582,1.8680254,4.9248266,3.2325988,3.8861234,5.002457,2.6330738,2.9899669,22.581705,27.271252,73.345146,27.231747,85.882225,25.663454,63.519447,25.543718,68.95951,29.775398,28.875399,0.118557096,0.0,0.0,0.0,0.0,0.0,0.049321406,0.0,0.0,0.031958614,0.0,0.07652509,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30902400,1.449524,2.1567938,4.575555,3.5582998,3.2381258,5.269818,3.047616,2.9897342,21.726688,27.276089,70.17591,27.235548,84.540535,24.819515,61.35192,24.698383,67.409,29.745089,28.845089,0.12003526,0.0,0.0,0.0,0.0,0.0,0.050017834,0.0,0.0,0.032158516,0.0,0.06916414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30906000,1.1312969,2.3600326,4.1219363,3.4313495,2.3630443,5.401484,2.862911,2.989283,20.08542,27.174969,61.138504,27.13275,82.235916,23.111597,56.471485,22.988562,64.731224,29.579588,28.679588,0.12285466,0.0,0.0,0.0,0.0,0.0,0.051125325,0.0,0.0,0.032430097,0.0,0.053798504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30909600,0.84768164,2.5054517,3.4311411,2.4556322,1.4550439,5.173331,1.7133439,2.9720144,31.254675,27.32229,52.631237,27.276884,78.10011,15.750418,76.14089,15.631328,59.37557,29.75999,28.859991,0.10312555,0.1031465,0.0,0.0,0.0,0.0,0.05317507,0.035907466,0.0,0.0318649,0.0,0.05807513,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30913200,0.40742016,2.1915498,3.0418625,1.4961559,0.9315689,5.0353575,0.43890074,2.9722283,31.48785,24.811815,81.85451,24.842154,100.061516,10.96145,75.24433,10.679634,73.92919,28.11424,27.21424,0.102700874,0.10272169,0.0,0.037818976,0.0,0.03902637,0.03900217,0.033688452,0.0,0.025386475,0.025347922,0.07257572,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30916800,0.03284767,1.7322198,3.2651048,1.3917437,0.69068134,5.284208,0.3233636,2.9732654,32.63205,25.150562,86.36832,25.175688,102.836754,12.927605,77.32863,12.665848,78.36453,28.39753,27.49753,0.10060777,0.10062796,0.0,0.035510074,0.0,0.03709315,0.03706927,0.033609875,0.0,0.024394652,0.024356775,0.080152355,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30920400,7.8125e-06,1.1588361,3.6612015,2.0432296,0.8551922,5.499999,1.2311779,2.9721491,31.401176,24.282406,88.62126,24.30482,104.11351,12.259012,78.11941,12.061848,85.25093,27.37301,26.473011,0.102858804,0.10287967,0.0,0.03366455,0.0,0.035253704,0.03523013,0.03268644,0.0,0.020935081,0.020899685,0.06665652,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30924000,7.8125e-06,0.76086044,4.1405582,3.052712,1.2499495,5.499999,2.7860227,2.9737306,33.14894,24.830986,91.55011,24.852623,106.61994,15.757069,81.04617,15.5799265,90.953896,27.948362,27.048357,0.09965711,0.09967701,0.0,0.032174632,0.0,0.03343035,0.033407096,0.033035673,0.0,0.019759774,0.019725274,0.08441045,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30927600,0.0024309205,0.8081785,4.6959386,3.9662006,1.9098535,5.499999,4.0014925,2.9745677,34.0808,25.472696,93.52771,25.52381,89.410904,19.884481,83.74132,19.793,76.97223,28.395525,27.495525,0.09793497,0.09795436,0.0,0.03130199,0.0,0.0,0.046449203,0.03388084,0.0,0.027635366,0.0,0.0917493,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30931200,0.11248932,1.1169224,5.297613,4.2276263,2.6954985,5.4193344,4.4438934,2.9750328,34.602795,27.803354,94.642235,27.893925,69.865944,25.41408,86.446304,25.41408,61.397556,30.336523,29.436523,0.09696556,0.09698466,0.0,0.03209737,0.0,0.0,0.0,0.03550559,0.0,0.0,0.0,0.082938105,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30934800,0.35147008,1.8837036,5.12474,3.5619555,3.513737,5.230434,3.6443982,2.9755352,35.17223,30.27651,76.78886,30.27651,69.22362,26.043882,87.20779,26.043882,60.547607,32.566425,31.666424,0.095904075,0.09592286,0.0,0.0,0.0,0.0,0.0,0.035430312,0.0,0.0,0.0,0.070358224,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30938400,0.6491775,2.5854142,4.9506764,3.1560545,3.8643575,4.997202,2.8334987,2.975791,35.46505,28.591888,76.62541,28.55442,89.80194,29.664377,65.1174,29.664377,59.921677,31.15359,30.25359,0.09535658,0.095375225,0.0,0.0,0.0,0.0,0.047931038,0.0,0.0,0.0,0.0,0.08766825,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30942000,0.9146171,2.9815993,4.7768264,4.0645294,3.551679,5.1248593,3.156307,2.9755304,35.165348,28.756607,76.42117,28.719746,90.72942,26.83557,64.772896,26.721134,72.80384,31.285158,30.385159,0.095916934,0.09593573,0.0,0.0,0.0,0.0,0.04751148,0.0,0.0,0.031187031,0.0,0.082765155,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30945600,1.1630857,3.544816,4.601786,4.1432223,3.2318192,5.499999,4.3448205,2.9760978,35.811337,31.658598,76.284775,31.658598,69.87246,27.858967,64.395096,27.757956,80.42244,33.93207,33.03207,0.094707675,0.09472612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029154615,0.0,0.0671735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30949200,1.52631,4.2846594,4.4289594,3.4849834,2.8961003,5.3754487,4.241199,2.9757211,35.38578,32.025196,72.903114,32.025196,63.976566,30.241236,62.58263,30.241236,58.04579,34.276676,33.376675,0.095504895,0.09552358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06269723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30952800,1.787136,4.6970572,4.0818458,3.2238271,2.2441864,5.0134425,2.577375,2.9740467,33.50147,29.64319,61.402733,29.5995,82.750496,29.13614,56.053074,29.13614,44.975136,32.10523,31.205229,0.09900686,0.099026576,0.0,0.0,0.0,0.0,0.05207641,0.0,0.0,0.0,0.0,0.0649402,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30956400,1.6136582,4.7858243,3.3976362,2.2884982,1.4414262,4.7887774,1.3851314,2.9727027,32.011074,29.52159,52.917873,29.4749,78.548355,16.660553,76.48434,16.539747,59.41323,31.91857,31.01857,0.10174565,0.10176618,0.0,0.0,0.0,0.0,0.053977877,0.036225565,0.0,0.032112505,0.0,0.046696957,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30960000,1.1829449,4.3303494,3.0569222,1.4652648,0.9148165,4.76503,0.29071444,2.9727492,32.063454,26.432997,82.47923,26.46478,101.15901,11.662602,75.48856,11.377188,74.18103,29.723528,28.823528,0.10164984,0.10167035,0.0,0.038346514,0.0,0.03942268,0.039398417,0.033965293,0.0,0.025561173,0.0255225,0.06609016,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30963600,0.8217995,3.7881641,3.3055396,1.4323924,0.70512694,5.03333,0.18321401,2.9737816,33.202854,26.810946,86.88085,26.838242,104.04548,13.55458,77.58283,13.2883215,78.442314,30.043657,29.143658,0.09955776,0.099577636,0.0,0.036161784,0.0,0.037464574,0.037440628,0.033837065,0.0,0.02462012,0.024582086,0.07367524,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30967200,0.6143052,3.3912535,3.7290764,2.153911,0.9199417,5.49879,1.10233,2.974284,33.765636,26.887098,89.57927,26.912405,106.006905,14.659694,79.17866,14.409248,81.464806,30.070831,29.170832,0.098518625,0.09853819,0.0,0.0346523,0.0,0.03588371,0.03586003,0.033534333,0.0,0.023819929,0.023782449,0.07756433,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30970800,0.51266026,3.0886998,4.229204,3.2333987,1.3691423,5.499999,2.7896967,2.9747071,34.23983,26.996557,92.57004,27.020319,108.32583,17.292105,81.82757,17.112762,92.250496,30.116638,29.216639,0.09764001,0.09765931,0.0,0.03290118,0.0,0.033873405,0.03385008,0.033499792,0.0,0.019891638,0.01985704,0.080915794,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30974400,0.55175555,3.035503,4.8071594,4.0930576,2.0500681,5.499999,4.0409136,2.9747818,34.322544,27.484415,92.60755,27.543362,88.90545,20.06954,83.35545,19.974003,75.24812,30.37646,29.47646,0.09748645,0.09750571,0.0,0.0331821,0.0,0.0,0.04786883,0.034224406,0.0,0.028290816,0.0,0.07983801,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
30978000,0.6491682,3.2451274,5.268964,4.1105733,2.7537832,5.4228315,4.445224,2.975498,35.129128,31.056713,76.14996,31.056713,68.40392,26.07616,86.33456,26.07616,60.52284,33.312378,32.412376,0.09598457,0.09600339,0.0,0.0,0.0,0.0,0.0,0.035944004,0.0,0.0,0.0,0.06356994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30981600,0.8802564,3.9199188,5.0414615,3.2038841,3.5027702,5.1809487,3.333766,2.975656,35.308224,31.557442,75.87525,31.557442,67.238754,26.339935,86.6909,26.339935,59.57883,33.80285,32.90285,0.09564993,0.09566865,0.0,0.0,0.0,0.0,0.0,0.035891805,0.0,0.0,0.0,0.061413463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30985200,1.0912482,4.2814503,4.811643,3.5679085,3.863269,5.036697,2.6919725,2.9748886,34.441837,29.447542,73.29002,29.407019,86.73989,26.24936,63.530003,26.128393,68.923515,31.924398,31.024393,0.09726485,0.09728405,0.0,0.0,0.0,0.0,0.050004195,0.0,0.0,0.03213477,0.0,0.07068344,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30988800,1.2143523,4.5009623,4.465171,3.9167244,3.2209363,5.2981324,3.0731306,2.974456,33.957233,29.523668,69.69968,29.481977,85.2872,25.963375,61.195503,25.840254,67.5384,31.984673,31.084673,0.098163955,0.09818341,0.0,0.0,0.0,0.0,0.050776448,0.0,0.0,0.032442696,0.0,0.06657095,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30992400,1.267949,4.668622,3.99866,3.824544,2.3356879,5.4354076,2.8853188,2.9736607,33.067894,29.52836,60.83872,29.485023,83.10249,25.339764,56.19822,25.213129,65.10935,31.963753,31.063753,0.099806376,0.09982633,0.0,0.0,0.0,0.0,0.051851515,0.0,0.0,0.032939453,0.0,0.059658978,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30996000,1.1192186,4.7287207,3.3031025,2.8689466,1.449928,5.2168627,1.7150553,2.972526,31.816063,29.430069,52.472347,29.383839,79.08897,16.367943,76.392715,16.247704,59.409054,31.814968,30.914967,0.102102056,0.102122694,0.0,0.0,0.0,0.0,0.05369027,0.036113124,0.0,0.032030948,0.0,0.043937117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
