,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
31885200,0.35726044,1.8882103,5.11928,3.514749,3.573752,5.229104,3.6540718,2.975549,35.190376,30.284044,76.87035,30.284044,69.021225,26.073435,87.47579,26.073435,60.718754,32.57414,31.674139,0.09587017,0.09588895,0.0,0.0,0.0,0.0,0.0,0.035293628,0.0,0.0,0.0,0.07039218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31888800,0.66179067,2.560825,4.951737,3.2396681,3.8499675,5.006885,2.8976436,2.9757676,35.43877,28.560186,76.67761,28.522762,89.82293,29.662928,65.059425,29.662928,60.06361,31.120674,30.22067,0.09540576,0.09542441,0.0,0.0,0.0,0.0,0.04790218,0.0,0.0,0.0,0.0,0.08750719,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31892400,0.9388203,2.9604146,4.7826495,4.1629887,3.5274012,5.0722113,3.043272,2.9755538,35.191086,28.737772,76.47045,28.700937,90.73861,26.863186,64.70801,26.748055,72.48271,31.266401,30.366396,0.09586888,0.09588767,0.0,0.0,0.0,0.0,0.047495507,0.0,0.0,0.03128849,0.0,0.082793914,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31896000,1.1897119,3.5602896,4.610037,4.0695615,3.1975422,5.4925575,4.168264,2.976112,35.828423,31.663555,76.263214,31.663555,69.59982,27.5687,64.43687,27.454313,73.55997,33.93641,33.03641,0.09467561,0.09469405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031179376,0.0,0.067049764,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31899600,1.5401045,4.2952027,4.434987,3.3779294,2.8879611,5.3895035,4.313418,2.9757817,35.45347,32.038204,73.111115,32.038204,64.058044,30.25383,62.43345,30.25383,57.968464,34.289825,33.389824,0.09537825,0.09539689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062727615,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31903200,1.7955215,4.678705,4.0967193,3.251379,2.2233505,5.0249305,2.6210465,2.974028,33.476475,29.623434,61.24917,29.579674,82.63363,29.144583,56.15848,29.144583,45.141052,32.085777,31.18578,0.09905303,0.09907276,0.0,0.0,0.0,0.0,0.052122954,0.0,0.0,0.0,0.0,0.0649354,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31906800,1.6190764,4.7657137,3.4087331,2.2859216,1.4397147,4.7910285,1.399177,2.972698,32.005783,29.501749,52.33121,29.455063,78.53674,16.64436,76.49142,16.523254,59.247864,31.898758,30.998758,0.10175531,0.101775855,0.0,0.0,0.0,0.0,0.053974148,0.036212675,0.0,0.032154568,0.0,0.046712074,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31910400,1.1877586,4.31176,3.050262,1.4610046,0.9162396,4.7482777,0.3064809,2.9727352,32.048058,26.409435,82.39794,26.441051,101.02788,11.66118,75.5977,11.375875,74.1938,29.70366,28.80366,0.10167801,0.10169851,0.0,0.038376827,0.0,0.03950296,0.039478682,0.033898797,0.0,0.025555683,0.025517015,0.06625043,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31914000,0.8279898,3.769249,3.2950935,1.417649,0.70256895,5.0159354,0.21618874,2.9737816,33.203884,26.801815,87.0575,26.828497,104.03136,13.594578,77.67288,13.327631,78.39767,30.032904,29.132904,0.09955585,0.09957573,0.0,0.036057226,0.0,0.03746813,0.037444185,0.033807103,0.0,0.024654614,0.024616558,0.073728986,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31917600,0.61952347,3.3739429,3.7249,2.1608782,0.94010794,5.4775076,1.0919492,2.974256,33.735386,26.87935,89.68945,26.90429,106.00504,14.672056,79.186714,14.423234,81.67165,30.062298,29.162292,0.09857458,0.09859416,0.0,0.03458261,0.0,0.035878114,0.035854436,0.03353636,0.0,0.023736699,0.02369928,0.07767859,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31921200,0.5165065,3.0741146,4.229632,3.2337337,1.3757,5.499999,2.8049052,2.9747164,34.24932,26.97309,92.482506,26.99626,108.08205,17.20157,81.84749,17.02028,91.94746,30.10118,29.20118,0.09762239,0.09764169,0.0,0.032941245,0.0,0.034079462,0.034056097,0.03343303,0.0,0.020008009,0.019973319,0.08127396,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31924800,0.5562436,3.0214899,4.804276,4.0676174,2.0541701,5.499999,4.0085154,2.9747863,34.327065,27.476257,93.12528,27.533361,88.78364,20.084055,83.40379,19.988731,75.36636,30.364786,29.464787,0.097478054,0.097497314,0.0,0.03285462,0.0,0.0,0.047931068,0.034204036,0.0,0.028257372,0.0,0.080007866,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31928400,0.65147966,3.2244077,5.2676153,4.142599,2.7547693,5.4305334,4.476143,2.9754608,35.088253,31.036026,76.23093,31.036026,68.47098,26.033037,86.1222,26.033037,60.579468,33.291695,32.39169,0.09606086,0.09607969,0.0,0.0,0.0,0.0,0.0,0.036039025,0.0,0.0,0.0,0.06357108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31932000,0.8800983,3.8992176,5.045824,3.2418168,3.48026,5.190846,3.3870928,2.9756281,35.27606,31.543945,75.798805,31.543945,67.519615,26.360746,86.678696,26.360746,59.57644,33.789776,32.88978,0.09571006,0.09572879,0.0,0.0,0.0,0.0,0.0,0.035910405,0.0,0.0,0.0,0.061504025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31935600,1.0940248,4.2809525,4.8111405,3.5532582,3.877017,5.0195074,2.6543841,2.9749072,34.464245,29.451124,73.4433,29.410471,86.572914,26.276413,63.45096,26.155132,68.789505,31.929825,31.029825,0.0972232,0.097242385,0.0,0.0,0.0,0.0,0.050091665,0.0,0.0,0.03218016,0.0,0.07091931,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31939200,1.2196032,4.5020413,4.471636,3.8890982,3.2109554,5.2711105,3.0262592,2.9744933,34.00049,29.527863,70.09635,29.486229,85.360695,25.951786,61.203495,25.82883,67.61188,31.98903,31.089031,0.09808383,0.09810326,0.0,0.0,0.0,0.0,0.05074173,0.0,0.0,0.032418948,0.0,0.066651635,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31942800,1.2733905,4.670924,4.018408,3.7910948,2.3247583,5.4167204,2.8560555,2.97367,33.082367,29.530886,61.15536,29.48753,83.085014,25.35152,55.91363,25.224733,65.04173,31.966488,31.066488,0.09977974,0.09979968,0.0,0.0,0.0,0.0,0.05186118,0.0,0.0,0.032961056,0.0,0.059689786,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31946400,1.1207348,4.7300973,3.3297148,2.839609,1.4404216,5.1933947,1.6997354,2.97254,31.83008,29.431488,52.311882,29.38509,78.85925,16.36146,76.35249,16.241686,59.64,31.817701,30.917702,0.10207644,0.10209707,0.0,0.0,0.0,0.0,0.053795714,0.036131844,0.0,0.03196359,0.0,0.044091556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31950000,0.7208894,4.312653,3.060829,1.6655316,0.91677916,5.07249,0.45687172,2.9725678,31.85927,26.303335,82.49722,26.334751,101.06021,11.393331,75.437996,11.109762,74.142166,29.582844,28.682842,0.10202312,0.10204373,0.0,0.038268875,0.0,0.03939929,0.03937503,0.033833068,0.0,0.025471795,0.025433185,0.0643087,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31953600,0.37371057,3.7528777,3.3113532,1.6078421,0.6865885,5.327042,0.34585524,2.9736235,33.02727,26.705227,86.93119,26.732262,104.009834,13.324734,77.59782,13.059926,78.38939,29.92606,29.026054,0.09988117,0.09990114,0.0,0.036073975,0.0,0.037407394,0.03738346,0.03368857,0.0,0.024547808,0.024509823,0.07208147,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31957200,0.18927997,3.3480003,3.7359133,2.3182545,0.9139514,5.499999,1.4533132,2.9740746,33.528366,26.781813,89.367645,26.808084,106.07657,15.596916,79.54051,15.391361,87.64396,29.952806,29.052801,0.09895721,0.0989769,0.0,0.03471494,0.0,0.035732064,0.03570841,0.03386749,0.0,0.021411497,0.021375747,0.07580682,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31960800,0.10067143,3.027843,4.229883,3.3922727,1.3565942,5.499999,3.0351422,2.9745631,34.076817,26.895126,92.43101,26.91886,108.18139,19.549833,82.61429,19.452406,73.82922,30.009743,29.109743,0.09794235,0.09796174,0.0,0.03292471,0.0,0.03391251,0.03388918,0.034356155,0.0,0.028591573,0.0,0.0797474,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31964400,0.15998875,2.9741206,4.805448,4.1614256,2.0256324,5.499999,4.10117,2.9748514,34.40105,27.450478,94.32838,27.504591,90.1845,20.194397,84.067314,20.103474,77.541115,30.319542,29.419542,0.09734063,0.09735984,0.0,0.032071948,0.0,0.0,0.047136407,0.03387097,0.0,0.02754491,0.0,0.08014394,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31968000,0.3356106,3.3031006,5.266378,4.067571,2.8268206,5.3844805,4.4195137,2.9757164,35.376488,31.184673,77.07226,31.184673,69.60911,26.194845,87.05694,26.194845,61.20249,33.44446,32.544464,0.09552232,0.09554101,0.0,0.0,0.0,0.0,0.0,0.03560247,0.0,0.0,0.0,0.06441967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31971600,0.6124355,3.9869146,5.1032715,3.3817618,3.65597,5.184409,3.5601892,2.9758654,35.54829,31.699726,76.73845,31.699726,69.01307,26.51364,87.73993,26.51364,60.587856,33.949577,33.049572,0.09520074,0.09521934,0.0,0.0,0.0,0.0,0.0,0.03539461,0.0,0.0,0.0,0.06235392,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31975200,0.94676864,4.5162034,4.926482,3.417248,3.8185742,4.95713,2.7868319,2.976135,35.85672,30.120995,76.65397,30.082857,90.4819,30.177086,64.97371,30.177086,59.854916,32.639988,31.739986,0.09462259,0.09464101,0.0,0.0,0.0,0.0,0.048392262,0.0,0.0,0.0,0.0,0.08018325,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31978800,1.2313652,4.8224497,4.757451,4.3595905,3.4816644,5.127901,3.2260609,2.9759026,35.59147,30.237791,76.49938,30.200315,91.43291,27.341036,64.713905,27.225788,72.90265,32.725338,31.82534,0.09511996,0.09513851,0.0,0.0,0.0,0.0,0.04794034,0.0,0.0,0.031306006,0.0,0.07521635,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31982400,1.522166,5.4236736,4.5898147,3.9350488,3.1702323,5.499999,4.465278,2.9764793,36.250053,32.979828,76.23599,32.979828,69.469826,28.350328,64.37275,28.247679,80.12115,35.220448,34.320446,0.09388326,0.09390146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029408706,0.0,0.060384255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31986000,2.1295383,5.5000596,4.4142437,3.2668664,2.8394897,5.352659,4.132759,2.9783163,38.373383,30.50006,72.956116,30.50006,63.957005,33.32511,62.3981,33.32511,57.81204,42.23686,31.69006,0.089855835,0.089872874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31989600,2.6655893,5.07416,4.070544,3.2666247,2.182581,4.9996576,2.5106905,2.9754002,35.019207,27.977213,60.88418,27.934467,82.339294,27.24019,56.060024,27.109846,65.08618,38.276592,29.36262,0.09618972,0.0962086,0.0,0.0,0.0,0.0,0.05146887,0.0,0.0,0.03345756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31993200,2.7239532,4.5274305,3.373963,2.3041253,1.4463376,4.793679,1.3889451,2.9743862,33.88046,27.298283,52.203533,27.25284,78.03066,18.517607,77.14169,18.39348,59.57647,37.065838,28.696005,0.09830612,0.098325625,0.0,0.0,0.0,0.0,0.053196147,0.03688852,0.0,0.032585673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31996800,2.4954135,3.53204,3.0275657,1.3660895,0.9516049,4.7834473,0.3376976,2.9749815,34.548203,19.770199,80.59547,19.795052,97.00641,13.848869,76.33472,13.550748,74.77023,37.51691,21.876867,0.097067095,0.09708623,0.0,0.035734452,0.0,0.037461217,0.037437268,0.034763377,0.0,0.026168989,0.026129913,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32000400,2.3909457,2.3576746,3.2005134,1.1418426,0.77276933,5.0538497,0.2693855,2.976042,35.746464,19.5237,84.28329,19.544174,99.20021,15.5714245,78.432465,15.295706,79.29552,38.526398,21.532154,0.09482934,0.09484783,0.0,0.03340641,0.0,0.035385314,0.035361722,0.0345358,0.0,0.025088497,0.025050143,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32004000,2.4784286,1.2531048,3.5527058,1.7289138,1.0167824,5.499999,1.2524325,2.9768605,36.686054,19.123959,86.67284,19.141785,100.63616,18.28816,80.76068,18.072067,89.13256,39.543594,21.058249,0.09306144,0.0930794,0.0,0.031635787,0.0,0.033689447,0.033666153,0.034744076,0.0,0.021997003,0.021960823,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32007600,2.5571866,0.49628592,3.9985576,2.6815534,1.4793123,5.499999,3.0025117,2.9754095,35.029533,24.805416,91.26808,24.827675,106.53098,21.457832,83.40297,21.358377,74.76851,28.084116,27.184116,0.096170455,0.09618933,0.0,0.032338545,0.0,0.033490162,0.033466905,0.03501285,0.0,0.02891126,0.0,0.10733118,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
32011200,2.4573789,0.65103924,4.5498357,3.7790399,2.1600428,5.499999,4.1212807,2.9754422,35.06902,25.591103,92.11264,25.646183,88.0345,21.530897,83.82922,21.43301,75.59119,28.621674,27.721674,0.09609677,0.09611562,0.0,0.032301396,0.0,0.0,0.04729955,0.034806937,0.0,0.028664228,0.0,0.10379687,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
32014800,2.4261806,0.90839565,5.1067038,4.480225,2.85867,5.4006004,4.3512945,2.9755304,35.169144,25.841623,92.416504,25.896805,88.636955,26.93827,86.442345,26.93827,60.52778,28.866055,27.966055,0.095909834,0.09592863,0.0,0.03226674,0.0,0.0,0.04710193,0.03636556,0.0,0.0,0.0,0.1033042,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32018400,2.5560052,1.6633216,5.1457434,3.6200078,3.5965226,5.1539645,3.2621238,2.9760792,35.791763,30.696072,75.999374,30.696072,67.747955,27.499962,87.26735,27.499962,59.413574,33.023693,32.123695,0.094744384,0.09476284,0.0,0.0,0.0,0.0,0.0,0.036218945,0.0,0.0,0.0,0.07723869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32022000,2.7196743,2.364223,4.9173017,3.2404587,3.804212,5.070323,2.773177,2.9754236,35.047455,28.317495,73.548416,28.277363,86.1132,27.566334,63.451385,27.44291,68.98452,30.898167,29.998167,0.09613701,0.09615588,0.0,0.0,0.0,0.0,0.04974556,0.0,0.0,0.032486234,0.0,0.08873043,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32025600,2.7510073,2.778049,4.577536,3.5736384,3.151229,5.327368,3.1101608,2.975056,34.629166,28.488085,69.88682,28.446804,84.78839,27.289696,61.213123,27.16454,67.822014,31.049562,30.149563,0.096916504,0.09693559,0.0,0.0,0.0,0.0,0.0505072,0.0,0.0,0.032730896,0.0,0.084847346,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32029200,2.7033265,3.142571,4.1140113,3.4729562,2.2715802,5.4787445,2.9667184,2.9741166,33.578022,28.465952,61.356102,28.422997,82.54919,26.324833,55.986187,26.196571,65.25289,30.98945,30.08945,0.098865464,0.098885134,0.0,0.0,0.0,0.0,0.051604707,0.0,0.0,0.03316751,0.0,0.077153794,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32032800,2.4559417,3.3845654,3.4288995,2.4931927,1.4398822,5.258088,1.8279973,2.9727445,32.056614,28.238165,52.185005,28.192368,78.48874,16.866457,76.53589,16.745562,59.576256,30.693743,29.793737,0.10166235,0.101682864,0.0,0.0,0.0,0.0,0.05341882,0.03631153,0.0,0.0321246,0.0,0.061590213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
32036400,1.9898537,3.1004992,3.044188,1.5380789,0.9248531,5.1019955,0.49435782,2.9729352,32.26838,25.782463,82.23591,25.813526,100.683174,11.960556,75.65091,11.673779,74.30872,29.110323,28.210323,0.10127472,0.10129512,0.0,0.038131945,0.0,0.03929099,0.039266754,0.034047056,0.0,0.025626944,0.02558823,0.074712634,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
32040000,1.5833484,2.6549122,3.2816155,1.47199,0.7185401,5.3577194,0.38436452,2.9740002,33.44974,26.131311,86.5469,26.158445,103.642975,13.964978,77.70038,13.696167,78.53924,29.40552,28.505514,0.099102385,0.09912212,0.0,0.03596695,0.0,0.037238333,0.03721442,0.034013987,0.0,0.024747526,0.024709404,0.08260099,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
32043600,1.3391726,2.3648834,3.6936646,2.189388,0.9464704,5.499999,1.4360492,2.9745026,34.00643,26.22752,89.41977,26.252542,105.72977,16.39196,79.95389,16.183392,88.09711,29.450739,28.55074,0.09807281,0.09809224,0.0,0.034355775,0.0,0.03554839,0.035524767,0.034097563,0.0,0.021580292,0.021544421,0.08651984,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
32047200,1.1926652,2.1657002,4.190639,3.2637503,1.3997078,5.499999,3.0331795,2.974963,34.528038,26.304619,92.03286,26.328003,107.670525,20.441475,83.03238,20.343645,74.53116,29.480867,28.580868,0.097104594,0.09712376,0.0,0.032804012,0.0,0.033835404,0.033812083,0.034635596,0.0,0.028654901,0.0,0.09036881,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
32050800,1.1855494,2.2221527,4.754195,4.079096,2.072755,5.499999,4.1848116,2.9751863,34.776012,26.822586,93.97785,26.876108,89.98092,20.881933,84.23925,20.789278,77.42001,29.74981,28.84981,0.096643105,0.09666211,0.0,0.031892445,0.0,0.0,0.046896845,0.034180466,0.0,0.02782611,0.0,0.09036441,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
32054400,1.3056351,2.5096838,5.282656,4.456822,2.874297,5.390517,4.339639,2.9756002,35.247566,28.451277,76.985374,28.414536,90.57773,26.502464,87.191864,26.502464,61.273796,30.998579,30.09858,0.0957633,0.09578206,0.0,0.0,0.0,0.0,0.047429,0.03570052,0.0,0.0,0.0,0.0859079,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32058000,1.520808,3.1065125,5.111615,4.460356,3.7121713,5.183153,3.54486,2.9757583,35.42335,28.943579,76.73361,28.906677,90.870056,26.74337,87.536446,26.74337,60.524204,31.480034,30.580034,0.095434606,0.09545327,0.0,0.0,0.0,0.0,0.047541726,0.03564168,0.0,0.0,0.0,0.08403388,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32061600,1.8278451,3.7194147,4.9346213,4.462747,3.7770882,4.9477725,2.7466762,2.9763165,36.060307,29.695826,76.64477,29.658617,91.238686,30.737642,64.98865,30.737642,59.929897,32.251614,31.351616,0.09424014,0.09425845,0.0,0.0,0.0,0.0,0.04775509,0.0,0.0,0.0,0.0,0.08692165,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32065200,2.1053212,4.3082438,4.764213,4.4608774,3.4582148,5.150997,3.2860851,2.9761443,35.867073,29.99542,76.42533,29.957985,91.25391,27.937483,64.73657,27.821003,72.87901,32.518467,31.618464,0.09460307,0.09462149,0.0,0.0,0.0,0.0,0.047911767,0.0,0.0,0.03148611,0.0,0.08141101,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32068800,2.3481388,4.8666515,4.5901866,4.460375,3.1524286,5.499999,4.476496,2.9763117,36.056587,30.479113,76.30601,30.44139,91.36668,28.532396,64.34846,28.429253,80.06457,32.995365,32.095364,0.094247125,0.09426544,0.0,0.0,0.0,0.0,0.04811417,0.0,0.0,0.029484743,0.0,0.08003556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32072400,2.688625,5.443993,4.4201694,4.4598727,2.824858,5.3471155,4.1278195,2.9759536,35.645466,30.789131,73.10848,30.748203,87.569244,30.93857,62.4502,30.93857,57.920338,33.297775,32.397774,0.0950187,0.09503723,0.0,0.0,0.0,0.0,0.050282735,0.0,0.0,0.0,0.0,0.07616945,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32076000,3.1741443,5.152681,4.082887,4.4041457,2.1728513,4.9808865,2.5046723,2.9756932,35.35097,28.086267,61.308746,28.04414,83.273926,27.752718,55.993042,27.621569,65.179115,38.7719,29.468822,0.09556999,0.095588684,0.0,0.0,0.0,0.0,0.051062845,0.0,0.0,0.033569083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32079600,3.2292478,4.609914,3.3962967,3.43534,1.4420587,4.7791224,1.3971678,2.974642,34.16724,25.045452,52.869865,24.952398,100.004425,19.00335,77.33505,18.878855,59.875187,37.54134,26.66079,0.09777467,0.09779401,0.0,0.0,0.0,0.039209638,0.039131787,0.037047893,0.0,0.032637328,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
32083200,2.998155,3.5824604,3.0331562,2.6764932,0.9551117,4.7905354,0.3641704,2.9752467,34.84705,19.95919,80.799126,19.985998,97.77745,14.343058,76.546455,14.044448,75.20289,37.971077,22.052904,0.09651074,0.096529715,0.0,0.035726096,0.0,0.03698533,0.036961462,0.0349282,0.0,0.026192011,0.02615292,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32086800,2.8893106,2.4182894,3.215024,2.459111,0.79253554,5.084192,0.3634914,2.9763165,36.061897,19.676205,84.355835,19.698393,99.75653,15.964772,78.63755,15.688515,79.62173,38.999638,21.676336,0.09423715,0.094255455,0.0,0.033455588,0.0,0.0350248,0.03500127,0.03464666,0.0,0.025115147,0.025076775,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32090400,2.9748774,1.3218495,3.5677934,3.0170305,1.050864,5.499999,1.3566308,2.9770513,36.90394,19.265085,86.64319,19.284773,101.12303,18.642372,80.88612,18.426264,89.48507,39.93803,21.193151,0.09264973,0.09266759,0.0,0.031747453,0.0,0.033355936,0.033332698,0.034877602,0.0,0.021997826,0.021961646,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32094000,3.1040835,0.53487426,4.0119987,3.6094594,1.5333741,5.499999,3.0448346,2.9756885,35.34754,25.581661,91.55754,25.638374,87.7822,22.00499,83.85401,21.905447,75.27312,28.644934,27.744932,0.09557643,0.09559512,0.0,0.032647904,0.0,0.0,0.04743955,0.035068575,0.0,0.028925316,0.0,0.10728139,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
32097600,3.000899,0.81633615,4.5663557,4.29525,2.231936,5.499999,4.2189956,2.9756746,35.32985,25.811647,92.164314,25.867435,88.427734,22.059992,84.35082,21.961927,76.03514,28.854153,27.954153,0.09560949,0.0956282,0.0,0.03240901,0.0,0.0,0.04720309,0.034811307,0.0,0.028692162,0.0,0.10532206,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
32101200,2.986821,1.2115306,5.131223,4.435316,2.961966,5.3822575,4.25357,2.9757955,35.46543,26.17184,92.5919,26.22738,88.761116,27.443035,86.73762,27.443035,60.332264,29.206593,28.306587,0.095355846,0.09537449,0.0,0.032365724,0.0,0.0,0.047218237,0.036481515,0.0,0.0,0.0,0.104341075,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32104800,3.0730436,1.8008388,5.137874,4.412443,3.684052,5.119715,3.167711,2.975977,35.672432,28.204441,76.04401,28.166882,89.297066,27.645031,87.31874,27.645031,59.45564,30.811295,29.911293,0.09496816,0.09498668,0.0,0.0,0.0,0.0,0.047995534,0.036271144,0.0,0.0,0.0,0.09449012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32108400,3.2139418,2.4399533,4.912269,4.4273353,3.7494063,5.080555,2.8389869,2.9756699,35.3269,28.5092,73.49194,28.469542,86.9193,28.026613,63.310658,27.902704,69.19964,31.098974,30.198969,0.09561501,0.09563372,0.0,0.0,0.0,0.0,0.049427044,0.0,0.0,0.032554083,0.0,0.09047254,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32112000,3.2514093,2.9354022,4.5699925,4.381719,3.0858932,5.348455,3.2062294,2.9752886,34.89337,28.737837,70.08745,28.69699,85.62557,27.755606,61.24926,27.629866,67.98598,31.30704,30.40704,0.0964244,0.09644334,0.0,0.0,0.0,0.0,0.050234728,0.0,0.0,0.032813624,0.0,0.08640668,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
